window_id,condition,start_seconds,end_seconds,time_to_onset_midpoint_seconds,export_channel,channel_label,usable,rms_uv,line_length_uv_per_sample,zero_crossing_rate,hjorth_mobility,hjorth_complexity,spectral_entropy,theta_relative_power,alpha_relative_power,beta_relative_power
preictal_03,preictal,1095,1101,-45.0,3,EEG C3,True,17.76660147717886,5.97161107640037,0.13774014978834256,0.812984907090276,1.557659532958052,0.915738421557789,0.07818934369668358,0.11916737187500041,0.802643284428316
preictal_03,preictal,1095,1101,-45.0,4,EEG P3,True,9.434778640191983,3.9073490808513625,0.13969391077824814,0.7600024201907102,1.8112099458578355,0.9551815043217696,0.08563260844973482,0.24500331014653928,0.6693640814037259
preictal_03,preictal,1095,1101,-45.0,5,EEG O1,True,26.19145803666647,4.551993376211951,0.07912732009117551,0.24421102056184943,5.674514192600251,0.9438348935941464,0.22190208852951757,0.24190120038559004,0.5361967110848923
preictal_03,preictal,1095,1101,-45.0,6,EEG F7,True,49.98845474240633,14.701752988536676,0.11234125691957017,0.6344168425400216,2.180723619047385,0.9058330443772603,0.3173459544791852,0.06883102316860876,0.6138230223522061
preictal_03,preictal,1095,1101,-45.0,7,EEG T3,True,39.536892825254206,15.485195923261356,0.15369586453923803,0.7691305435151637,1.6420577941906815,0.9159535688718679,0.05673560672102286,0.07476790422419732,0.8684964890547798
preictal_03,preictal,1095,1101,-45.0,8,EEG T5,True,16.316954331839405,6.603666152947386,0.17811787691305764,0.5813743317978498,2.277131826926277,0.9453303189091102,0.14106128765469633,0.23110147808198495,0.6278372342633187
preictal_03,preictal,1095,1101,-45.0,9,EEG Fc1,True,14.68155809812322,4.380598463115354,0.1475089547378704,0.6553530677856382,1.9578031973580223,0.9259387555923414,0.20684422499503108,0.15688005173730388,0.636275723267665
preictal_03,preictal,1095,1101,-45.0,10,EEG Fc5,True,30.76126182154622,13.552634707738862,0.20449365027678282,1.003391071527211,1.4061279232260506,0.899079987075014,0.07999111942500498,0.04023501207102174,0.8797738685039733
preictal_03,preictal,1095,1101,-45.0,11,EEG Cp1,True,6.880738713411078,2.6352031323938,0.14067079127320092,0.7212707047444878,1.960560888612622,0.9534808051125263,0.1646109593757174,0.2170273916350346,0.6183616489892481
preictal_03,preictal,1095,1101,-45.0,12,EEG Cp5,True,25.797180932488345,9.59240611567175,0.1393682839465972,0.9474967359631893,1.36285092665436,0.9329567410143813,0.044348144001428114,0.10143625744044311,0.8542155985581288
preictal_03,preictal,1095,1101,-45.0,13,EEG F9,True,36.7549627194327,11.779226338621344,0.09605991533702377,0.6693830649913907,2.056876122401099,0.9309891051915957,0.21343581833455819,0.1166506695827076,0.6699135120827342
preictal_03,preictal,1095,1101,-45.0,14,EEG Fz,True,18.896642688571685,3.2787528889623703,0.09215239335721263,0.2887619884439055,4.826643577318258,0.8586140272253158,0.4534059006224205,0.12493712438717504,0.42165697499040455
preictal_03,preictal,1095,1101,-45.0,15,EEG Cz,True,7.5502543098812485,2.298902092554945,0.135786388798437,0.5269039572375428,2.753611514468726,0.8990329931394482,0.3712637351593396,0.1603522972939488,0.46838396754671174
preictal_03,preictal,1095,1101,-45.0,16,EEG Pz,True,7.754196694504879,2.100061424040419,0.10713122761315533,0.423416533983597,3.7213979447102288,0.9331848025805125,0.27663376909589305,0.2588268563200302,0.46453937458407674
preictal_03,preictal,1095,1101,-45.0,17,EEG Fp2,True,45.278111185595286,8.286673595923197,0.1208075545424943,0.276490961715165,4.621868042304011,0.7897622029250561,0.6225845373744711,0.09602974263026623,0.28138571999526263
preictal_03,preictal,1095,1101,-45.0,18,EEG F4,True,29.15729661323997,12.750713539169029,0.16900032562683165,0.8233530133402062,1.6583440826714062,0.968707621217322,0.1197307354095385,0.1818896114613614,0.6983796531291001
preictal_03,preictal,1095,1101,-45.0,19,EEG C4,True,14.956394142217823,6.224178152652859,0.19830674047541516,0.8079189864533763,1.5774040128115234,0.9473589232810311,0.12539451839647056,0.12028577423459452,0.7543197073689349
preictal_03,preictal,1095,1101,-45.0,20,EEG P4,True,9.121067044716044,3.281009643837501,0.17942038423966133,0.5926146914885391,2.3509354619606464,0.9459993711386981,0.202544948401298,0.22595439586469154,0.5715006557340105
preictal_03,preictal,1095,1101,-45.0,21,EEG O2,True,44.46607722213771,3.706207978546086,0.02702702702702703,0.12959599473201033,10.681556040321798,0.9195278912549255,0.2852745856160123,0.18619007349252098,0.5285353408914667
preictal_03,preictal,1095,1101,-45.0,22,EEG F8,True,47.08370624350525,14.494697867209876,0.13187886681862585,0.6150770796658628,2.201917297218126,0.9169910382566411,0.3639798598551286,0.11729454461661422,0.5187255955282571
preictal_03,preictal,1095,1101,-45.0,23,EEG T4,True,26.599532628341972,13.848641753328826,0.2067730380983393,0.8598144741157806,1.4995367953793,0.9360131473431195,0.10414931742434119,0.12483305256572277,0.771017630009936
preictal_03,preictal,1095,1101,-45.0,24,EEG T6,True,14.287221620812865,5.556913244590339,0.17616411592315206,0.5910280572747535,2.2081003553144116,0.9452922920213627,0.25525564033486214,0.24125942636041028,0.5034849333047277
preictal_03,preictal,1095,1101,-45.0,25,EEG Fc2,True,15.167533643957741,4.516892552231868,0.1729078476066428,0.5054375081777531,2.5916986118856102,0.849482792967969,0.5338989274730854,0.24359258481366022,0.2225084877132544
preictal_03,preictal,1095,1101,-45.0,26,EEG Fc6,True,28.320220235698805,15.111270303057973,0.20840117225659394,0.9681978800951095,1.483790669982914,0.9469086840089579,0.09294174121893345,0.1666099520935982,0.7404483066874684
preictal_03,preictal,1095,1101,-45.0,27,EEG Cp2,True,6.563079001751756,2.284076984115309,0.13708889612504072,0.5987821405580284,2.455022485338841,0.954758476395704,0.12696322534247992,0.25700500668156606,0.616031767975954
preictal_03,preictal,1095,1101,-45.0,28,EEG Cp6,True,12.741456071865953,5.079349463989421,0.17225659394334092,0.6972043612257991,1.9296522987753264,0.9275698076483776,0.2751825619329193,0.2285945321541717,0.49622290591290913
preictal_03,preictal,1095,1101,-45.0,29,EEG F10,True,30.71779711258449,11.289543920452978,0.14946271572777597,0.6726000280565547,2.1322095783285957,0.8773514060370198,0.3789412984245705,0.15608779117750762,0.4649709103979218
preictal_04,preictal,1101,1107,-39.0,1,EEG Fp1,True,22.584815107743548,3.05049412311877,0.05958971019211983,0.18086778213737004,6.387983376293076,0.6978593717103573,0.7838565919736018,0.06240934707749936,0.15373406094889888
preictal_04,preictal,1101,1107,-39.0,2,EEG F3,True,8.582608819770629,2.385849088297337,0.13643764246173884,0.36998166403609034,3.4235416600590542,0.8917617902546104,0.38194891486435995,0.11527129177285905,0.5027797933627811
preictal_04,preictal,1101,1107,-39.0,3,EEG C3,True,5.645780498845401,1.3291382045048854,0.1045262129599479,0.3025520530187022,4.561306219739661,0.9286067115673746,0.23002509829028547,0.20286828634238277,0.5671066153673318
preictal_04,preictal,1101,1107,-39.0,4,EEG P3,True,8.659148943331726,1.5149048058852093,0.05307717355910127,0.2237121827267918,6.0433043501923915,0.9470202987848511,0.2548349565412161,0.2527963476688742,0.49236869578990977
preictal_04,preictal,1101,1107,-39.0,5,EEG O1,True,7.417187004900052,2.7068620929792013,0.14620644741126668,0.48119846251404497,2.8087000238216406,0.8838725341278151,0.42196532235407597,0.15468543275219,0.423349244893734
preictal_04,preictal,1101,1107,-39.0,6,EEG F7,True,13.892923174212992,2.7008704381977346,0.06707912732009118,0.24652434274108248,5.578989850950832,0.8608090434322654,0.464047899000047,0.14276903131812285,0.3931830696818302
preictal_04,preictal,1101,1107,-39.0,7,EEG T3,True,12.356385646214997,6.7850905810821125,0.2158905893845653,0.851090228435232,1.4403120143764692,0.9326860689965548,0.10020040865292346,0.1703208179304929,0.7294787734165836
preictal_04,preictal,1101,1107,-39.0,8,EEG T5,True,9.294519259392244,4.541333826442055,0.20481927710843373,0.6281194257868833,1.9863222701646173,0.9356649788858653,0.2587669555294558,0.10061284644639402,0.6406201980241503
preictal_04,preictal,1101,1107,-39.0,9,EEG Fc1,True,5.036937469151708,1.2155872262164709,0.0963855421686747,0.30989916541477536,4.359803295231448,0.9285363587979094,0.2625290796790378,0.1620292211629748,0.5754416991579874
preictal_04,preictal,1101,1107,-39.0,10,EEG Fc5,True,8.258593307162359,2.865722595407411,0.13741452295669163,0.45423526372510564,3.045026017810944,0.9307087766984479,0.22915472204070306,0.1529190001722009,0.6179262777870961
preictal_04,preictal,1101,1107,-39.0,11,EEG Cp1,True,4.491815619261771,1.1019660229204489,0.11885379355258874,0.31752927526673025,4.444121573731021,0.9408382076861844,0.26244607710723755,0.21046382796080684,0.5270900949319556
preictal_04,preictal,1101,1107,-39.0,12,EEG Cp5,True,5.346625380378645,1.9781109163695252,0.14457831325301204,0.4741198413233512,2.754286879703367,0.937170000024217,0.29884325326763245,0.19306221166073165,0.5080945350716359
preictal_04,preictal,1101,1107,-39.0,13,EEG F9,True,8.023028563282615,3.5810620442197343,0.20188863562357537,0.5679315607615878,2.3948069758787187,0.9130670013309186,0.3804275915927225,0.18710382613788368,0.432468582269394
preictal_04,preictal,1101,1107,-39.0,14,EEG Fz,True,8.090450201486115,1.3503004080860026,0.08401172256593943,0.21424814579954704,6.188237870007164,0.8307901145006257,0.5448646573392297,0.10683507956425127,0.3483002630965189
preictal_04,preictal,1101,1107,-39.0,15,EEG Cz,True,4.443498247065275,1.1562444904104152,0.09443178117876913,0.3366125411149013,4.04137134676739,0.934065015037087,0.23658070150675048,0.21061307188683293,0.5528062266064165
preictal_04,preictal,1101,1107,-39.0,16,EEG Pz,True,5.13591440918831,1.1501959216069157,0.08205796157603387,0.28830069479394216,4.823210570256846,0.9397778972965622,0.2269182187505312,0.2410366221390868,0.532045159110382
preictal_04,preictal,1101,1107,-39.0,17,EEG Fp2,True,34.59101465784415,3.808053402239725,0.03809833930315858,0.14048063444845532,8.386420086834429,0.7366634841549006,0.7164732483047839,0.050436826851731925,0.2330899248434842
preictal_04,preictal,1101,1107,-39.0,18,EEG F4,True,12.49413518283475,4.100083068386391,0.13969391077824814,0.44197952063058077,2.9220727283809893,0.9054859422297875,0.34941484950287394,0.08424429487338313,0.5663408556237429
preictal_04,preictal,1101,1107,-39.0,19,EEG C4,True,5.7714297700933646,1.7436305661828524,0.12406382285900358,0.38683176933365965,3.3714825950237106,0.9345530466077849,0.24611875711932,0.21489890511148968,0.5389823377691905
preictal_04,preictal,1101,1107,-39.0,20,EEG P4,True,4.658037212190308,1.476359326022618,0.12601758384890915,0.4085690387328344,3.241973338730071,0.9226027977159335,0.22508012369957073,0.2741100794856362,0.5008097968147931
preictal_04,preictal,1101,1107,-39.0,21,EEG O2,True,9.89951942025506,1.8174910810495768,0.07359166395310973,0.23305963740238106,5.693009029013683,0.9153881342060631,0.299637565941572,0.23037522474693214,0.4699872093114959
preictal_04,preictal,1101,1107,-39.0,22,EEG F8,True,32.328295473949595,3.1099772233858856,0.030934549006838164,0.12284535170146951,11.114482236171105,0.7190574053747847,0.7480176045225442,0.06037104807895199,0.1916113473985038
preictal_04,preictal,1101,1107,-39.0,23,EEG T4,True,10.653114910849599,4.030759640945805,0.15011396939107782,0.5021775034521123,2.3762481556173403,0.9382554218173751,0.1402831049784114,0.13417729499618913,0.7255396000253995
preictal_04,preictal,1101,1107,-39.0,24,EEG T6,True,8.30560959184102,3.1598305778636218,0.14588082057961577,0.5251257541840114,2.314466515820374,0.9297178347251793,0.15850457965202203,0.25898613359011136,0.5825092867578667
preictal_04,preictal,1101,1107,-39.0,25,EEG Fc2,True,5.155475637746833,2.2257345206208314,0.17127971344838816,0.5478122485535127,2.116794437860435,0.9293023064422137,0.3124437168278712,0.13973701524012602,0.5478192679320029
preictal_04,preictal,1101,1107,-39.0,26,EEG Fc6,True,7.893066691308242,3.8341816952224392,0.2184956040377727,0.645981950352468,1.886854836443281,0.9386935958016079,0.24591901265619648,0.11908473118430321,0.6349962561595004
preictal_04,preictal,1101,1107,-39.0,27,EEG Cp2,True,3.9914345539377907,1.1314376729373081,0.11429501790947574,0.3687570570015624,3.8228369517593213,0.9290829521935219,0.25908482925149684,0.24276170063155966,0.4981534701169435
preictal_04,preictal,1101,1107,-39.0,28,EEG Cp6,True,5.15208869595913,1.7013349899267736,0.12699446434386194,0.4241264423220133,3.1221660132482123,0.9300569072251447,0.24630587731554193,0.28004140668915933,0.47365271599529873
preictal_04,preictal,1101,1107,-39.0,29,EEG F10,True,9.661376980074005,3.5005741387812908,0.1335070009768805,0.4524755379031768,2.9626146417051173,0.9214774599845993,0.3390216137663478,0.19629076881277738,0.46468761742087483
preictal_05,preictal,1107,1113,-33.0,1,EEG Fp1,True,20.475497068775404,2.781444483347281,0.0823835884076848,0.18058377113836918,6.414232256762896,0.7357802570974363,0.7625528878446171,0.07288975874640129,0.16455735340898162
preictal_05,preictal,1107,1113,-33.0,2,EEG F3,True,6.668356819795957,2.109295191739231,0.15727775968739824,0.4113978401595109,3.085749289442066,0.8891902362828639,0.4270541893317162,0.14642134195225848,0.42652446871602523
preictal_05,preictal,1107,1113,-33.0,3,EEG C3,True,5.2152133907207325,1.2324043416801869,0.08694236405079779,0.304231996699887,4.5839866168697005,0.945490442868106,0.2117769393327592,0.19619225556264083,0.5920308051045999
preictal_05,preictal,1107,1113,-33.0,4,EEG P3,True,5.238316570732535,1.4315192060855364,0.10420058612829697,0.3518351527420867,3.848661605519589,0.9292063742107717,0.3052538243777285,0.20445551181164195,0.4902906638106295
preictal_05,preictal,1107,1113,-33.0,5,EEG O1,True,6.503497083462399,2.6725988448381073,0.17844350374470858,0.5381905453916176,2.477431689404456,0.8710141449547146,0.4815781685243835,0.21622023247115524,0.3022015990044613
preictal_05,preictal,1107,1113,-33.0,6,EEG F7,True,13.559266661156753,2.663932224510758,0.07163790296320417,0.250190100379527,5.493170472268662,0.8900596056338932,0.4120722410182802,0.2119172084361808,0.37601055054553895
preictal_05,preictal,1107,1113,-33.0,7,EEG T3,True,12.570967480023384,6.7525494396548105,0.20970367958319766,0.8471392441299277,1.4544878724874322,0.9394346618292894,0.12456084845994027,0.13827562796233153,0.7371635235777282
preictal_05,preictal,1107,1113,-33.0,8,EEG T5,True,8.294163267764295,4.301786149346177,0.2194724845327255,0.6643805069747911,1.894935358757988,0.9373795045492271,0.2768956469563128,0.13990932908112888,0.5831950239625584
